Time,Name,Address / Platform,Region,Town,Updated_URL
"Wednesday, 7:00 PM",recuperacion-on-the-lower-east-side-group,200 Madison Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/recuperacion-on-the-lower-east-side-group
"Wednesday, 7:00 PM",right-step-group,87 South Broadway,Yonkers,Queens,https://www.narcotics.com/na-meeting/right-step-group
"Wednesday, 7:00 PM",men-supporting-men-group,521 West 126th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/men-supporting-men-group
"Wednesday, 7:00 PM",listen-to-learn-group-brooklyn,563 Sterling Place,Brooklyn,Queens,https://www.narcotics.com/na-meeting/listen-to-learn-group-brooklyn
"Wednesday, 7:00 PM",foundation-group-brooklyn,7301 Ridge Boulevard,Brooklyn,Queens,https://www.narcotics.com/na-meeting/foundation-group-brooklyn
"Wednesday, 7:00 PM",evening-serenity-group,3044 Coney Island Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/evening-serenity-group
"Wednesday, 7:00 PM",ultimate-weapon-group-brooklyn,2020 Foster Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/ultimate-weapon-group-brooklyn
"Wednesday, 7:00 PM",recovery-on-st-anns,319 Saint Ann's Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/recovery-on-st-anns
"Wednesday, 7:00 PM",recovery-on-crotona-group,1870 Crotona Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/recovery-on-crotona-group
"Wednesday, 7:00 PM",miracles-in-co-op-city-group,159 Dreiser Loop,Bronx,Queens,https://www.narcotics.com/na-meeting/miracles-in-co-op-city-group
"Wednesday, 7:00 PM",miracles-can-happen-group,3751 White Plains Road,Bronx,Queens,https://www.narcotics.com/na-meeting/miracles-can-happen-group
"Wednesday, 7:00 PM",keeping-it-green-group-bronx,1619 Bronx River Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/keeping-it-green-group-bronx
"Wednesday, 7:00 PM",foundation-to-recovery-group,Online2969 Otis Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/foundation-to-recovery-group
"Wednesday, 7:00 PM",recovery-from-within-group-brooklyn,3710 Glenwood Road,Brooklyn,Queens,https://www.narcotics.com/na-meeting/recovery-from-within-group-brooklyn
"Wednesday, 7:00 PM",grupo-los-contentos,530 35th Street,Union City,Queens,https://www.narcotics.com/na-meeting/grupo-los-contentos
"Wednesday, 7:00 PM",womens-recovery-workshop-group,7010 Fort Hamilton Parkway,Brooklyn,Queens,https://www.narcotics.com/na-meeting/womens-recovery-workshop-group
"Wednesday, 7:15 PM",merge-for-recovery-group,765 Lafayette Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/merge-for-recovery-group
"Wednesday, 7:15 PM",it-works-how-and-why-group-franklin-square,619 Fenworth Boulevard,Franklin Square,Queens,https://www.narcotics.com/na-meeting/it-works-how-and-why-group-franklin-square
"Wednesday, 7:15 PM",breaking-the-chains-group,130 East 25th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/breaking-the-chains-group
"Wednesday, 7:30 PM",today-we-live-group-jersey-city,Online83 Wayne Street,Jersey City,Queens,https://www.narcotics.com/na-meeting/today-we-live-group-jersey-city
"Wednesday, 7:30 PM",relax-in-recovery-group,555 Palisade Avenue,Cliffside Park,Queens,https://www.narcotics.com/na-meeting/relax-in-recovery-group
"Wednesday, 7:30 PM",two-for-one-group,110 54 Farmers Boulevard,Queens,Queens,https://www.narcotics.com/na-meeting/two-for-one-group
"Wednesday, 7:30 PM",recover-and-live-group,85 18 61st Road,Queens,Queens,https://www.narcotics.com/na-meeting/recover-and-live-group
"Wednesday, 7:30 PM",our-whole-lives-ahead-of-us-group,232 West 11th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/our-whole-lives-ahead-of-us-group
"Wednesday, 7:30 PM",its-about-time-group,2648 Gerritsen Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/its-about-time-group
"Wednesday, 7:30 PM",it-gets-better-group-brooklyn,1950 Bedford Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/it-gets-better-group-brooklyn
"Wednesday, 7:30 PM",where-the-winners-are-group,829 Saratoga Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/where-the-winners-are-group
"Wednesday, 7:30 PM",esperanza-today-group,96 South 9th Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/esperanza-today-group
"Wednesday, 7:30 PM",but-one-primary-purpose-group,Online2125 Watson Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/but-one-primary-purpose-group
"Wednesday, 7:30 PM",bells-to-recovery-group,2345 University Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/bells-to-recovery-group
"Wednesday, 7:30 PM",we-can-group,3424 Kossuth Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/we-can-group
"Wednesday, 7:30 PM",recovery-from-the-inside-group,81 Maple Avenue,Hempstead,Queens,https://www.narcotics.com/na-meeting/recovery-from-the-inside-group
"Wednesday, 7:30 PM",new-attitudes-group-manhattan,2044 7th Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/new-attitudes-group-manhattan
"Wednesday, 7:30 PM",faith-and-hope-in-recovery-group,30 44 Crescent Street,Queens,Queens,https://www.narcotics.com/na-meeting/faith-and-hope-in-recovery-group
"Wednesday, 8:00 PM",mid-island-connection-group,Online474 Wantagh Avenue,Levittown,Queens,https://www.narcotics.com/na-meeting/mid-island-connection-group
"Wednesday, 8:00 PM",recovery-on-nostrand-group,3495 Nostrand Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/recovery-on-nostrand-group
"Wednesday, 8:00 PM",steps-on-the-beach-group,Online75 East Olive Street,Long Beach,Queens,https://www.narcotics.com/na-meeting/steps-on-the-beach-group
"Wednesday, 8:00 PM",clean-machine-group-brooklyn,249 9th Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/clean-machine-group-brooklyn
"Wednesday, 8:30 PM",abc-steps-to-recovery-group,Online206 East 11th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/abc-steps-to-recovery-group
"Wednesday, 9:00 PM",kosher-recovery-group,612 Maple Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/kosher-recovery-group
"Wednesday, 11:00 PM",no-more-excuses-group-manhattan,49 55 Edgecombe Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/no-more-excuses-group-manhattan
"Thursday, 7:00 AM",7am-in-the-bronx-group,Online1640 Macombs Road,Bronx,Queens,https://www.narcotics.com/na-meeting/7am-in-the-bronx-group
"Thursday, 7:30 AM",7-am-wake-up-group,2960 Frederick Douglass Boulevard,Manhattan,Queens,https://www.narcotics.com/na-meeting/7-am-wake-up-group
"Thursday, 9:00 AM",nine-am-wake-up-group,18 Bleeker Street,New York,Queens,https://www.narcotics.com/na-meeting/nine-am-wake-up-group
"Thursday, 9:30 AM",let-there-be-life-group,49 55 Edgecombe Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/let-there-be-life-group
"Thursday, 10:00 AM",good-news-is-group,110 54 Farmers Boulevard,Queens,Queens,https://www.narcotics.com/na-meeting/good-news-is-group
"Thursday, 10:00 AM",midday-miracles-group,424 East 19th Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/midday-miracles-group
"Thursday, 10:00 AM",strictly-steps-group,424 East 19th Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/strictly-steps-group
"Thursday, 11:00 AM",recovery-on-the-southside-group,143 22 109th Ave,Queens,Queens,https://www.narcotics.com/na-meeting/recovery-on-the-southside-group
"Thursday, 12:00 PM",the-beginning-group,230 South 7th Avenue,Mount Vernon,Queens,https://www.narcotics.com/na-meeting/the-beginning-group
"Thursday, 12:00 PM",recovery-in-the-afternoon-group-brooklyn,360 Schermerhorn Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/recovery-in-the-afternoon-group-brooklyn
"Thursday, 12:15 PM",raw-group,760 Broadway,Brooklyn,Queens,https://www.narcotics.com/na-meeting/raw-group
"Thursday, 12:30 PM",meditation-lunch-group,28 West 27th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/meditation-lunch-group
"Thursday, 1:00 PM",hope-in-hicksville-group,95 Stewart Avenue,Hicksville,Queens,https://www.narcotics.com/na-meeting/hope-in-hicksville-group
"Thursday, 1:00 PM",recovery-in-the-afternoon-group-bronx,439 East 238th Street,Bronx,Queens,https://www.narcotics.com/na-meeting/recovery-in-the-afternoon-group-bronx
"Thursday, 1:00 PM",living-free-group,334 East 14th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/living-free-group
"Thursday, 1:10 PM",day-by-day-group-woodside,31-31 61st Street,Woodside,Queens,https://www.narcotics.com/na-meeting/day-by-day-group-woodside
"Thursday, 2:00 PM",hope-at-two-group,2424 Linden Boulevard,Brooklyn,Queens,https://www.narcotics.com/na-meeting/hope-at-two-group
"Thursday, 2:30 PM",meeting-makers-make-it-group,545 East 142nd Street,Bronx,Queens,https://www.narcotics.com/na-meeting/meeting-makers-make-it-group
"Thursday, 2:30 PM",keeping-it-simple-group-manhattan,73 75 Malcom X Boulevard,Manhattan,Queens,https://www.narcotics.com/na-meeting/keeping-it-simple-group-manhattan
"Thursday, 3:00 PM",spiritual-awakening-group-brooklyn,3244 Avenue U,Brooklyn,Queens,https://www.narcotics.com/na-meeting/spiritual-awakening-group-brooklyn
"Thursday, 3:00 PM",3-oclock-group,360 Schermerhorn Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/3-oclock-group
"Thursday, 3:00 PM",manhattan-3-oclock-group,139 West 31st Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/manhattan-3-oclock-group
"Thursday, 4:00 PM",second-chance-at-life-group,200 12 Hollis Avenue,Queens,Queens,https://www.narcotics.com/na-meeting/second-chance-at-life-group
"Thursday, 5:00 PM",we-can-do-it-group,521 West 126th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/we-can-do-it-group
"Thursday, 5:15 PM",no-matter-what-group-manhattan,743 East 9th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/no-matter-what-group-manhattan
"Thursday, 5:30 PM",aging-in-recovery-group-manhattan,Online163 Saint Nicholas Avenue<br />,Manhattan,Queens,https://www.narcotics.com/na-meeting/aging-in-recovery-group-manhattan
"Thursday, 5:30 PM",men-in-recovery-today-group,809 Westchester Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/men-in-recovery-today-group
"Thursday, 5:30 PM",women-do-recover-group-bronx,809 Westchester Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/women-do-recover-group-bronx
"Thursday, 6:00 PM",claver-clean-and-alive-group,141 Chauncey Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/claver-clean-and-alive-group
"Thursday, 6:00 PM",new-beginnings-group-brooklyn,360 Schermerhorn Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/new-beginnings-group-brooklyn
"Thursday, 6:00 PM",this-too-shall-pass-group,1807 Clinton Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/this-too-shall-pass-group
"Thursday, 6:00 PM",saturday-night-recovery-group,1740 Eastchester Road,Bronx,Queens,https://www.narcotics.com/na-meeting/saturday-night-recovery-group
"Thursday, 6:15 PM",second-lives-group,283 West Broadway,Manhattan,Queens,https://www.narcotics.com/na-meeting/second-lives-group
"Thursday, 6:30 PM",seize-the-day-group,220 East 76th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/seize-the-day-group
"Thursday, 6:30 PM",best-thing-going-group,110 54 Farmers Boulevard,Queens,Queens,https://www.narcotics.com/na-meeting/best-thing-going-group
"Thursday, 6:30 PM",better-way-begginner-group,681 Clarkson Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/better-way-begginner-group
"Thursday, 6:30 PM",survival-in-coney-island-group,2950 West 25th Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/survival-in-coney-island-group
"Thursday, 6:30 PM",it-gets-real-group,1316 Boston Road,Bronx,Queens,https://www.narcotics.com/na-meeting/it-gets-real-group
"Thursday, 6:30 PM",recovery-on-knickerbocker-group,832 Knickerbocker Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/recovery-on-knickerbocker-group
"Thursday, 6:30 PM",looking-for-a-new-way-group,250 South 6th Avenue,Mount Vernon,Queens,https://www.narcotics.com/na-meeting/looking-for-a-new-way-group
"Thursday, 7:00 PM",topic-for-recoveery-group,8 13 Astoria Boulevard,Queens,Queens,https://www.narcotics.com/na-meeting/topic-for-recoveery-group
"Thursday, 7:00 PM",stepping-to-life-group,66 30 60th Place,Queens,Queens,https://www.narcotics.com/na-meeting/stepping-to-life-group
"Thursday, 7:00 PM",washington-heights-group,268 Wadsworth Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/washington-heights-group
"Thursday, 7:00 PM",solution-group-manhattan,16 Clarkson Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/solution-group-manhattan
"Thursday, 7:00 PM",see-the-light-group-yonkers,11-23 Saint Casimir Avenue,Yonkers,Queens,https://www.narcotics.com/na-meeting/see-the-light-group-yonkers
"Thursday, 7:00 PM",recurring-themes-group,10 Nathan D Perlman Place,Manhattan,Queens,https://www.narcotics.com/na-meeting/recurring-themes-group
"Thursday, 7:00 PM",recovery-in-the-lower-group,630 East 6th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/recovery-in-the-lower-group
"Thursday, 7:00 PM",recovery-on-main-street-group,16 Main Street,Hempstead,Queens,https://www.narcotics.com/na-meeting/recovery-on-main-street-group
"Thursday, 7:00 PM",evening-serenity-group,3044 Coney Island Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/evening-serenity-group
"Thursday, 7:00 PM",structure-at-the-park-group,1734 Williamsbridge Road,Bronx,Queens,https://www.narcotics.com/na-meeting/structure-at-the-park-group
"Thursday, 7:00 PM",recovery-room-group-bronx,3424 Kossuth Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/recovery-room-group-bronx
"Thursday, 7:00 PM",convent-group,Online521 West 126th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/convent-group
"Thursday, 7:00 PM",hope-in-the-projects-group,2 West 115th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/hope-in-the-projects-group
"Thursday, 7:00 PM",change-at-woodside-group,39 60 57th Street,Queens,Queens,https://www.narcotics.com/na-meeting/change-at-woodside-group
"Thursday, 7:00 PM",it-starts-here-group,340 West 85th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/it-starts-here-group
"Thursday, 7:15 PM",miracles-on-104th-street-group,161 East 104th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/miracles-on-104th-street-group
"Thursday, 7:15 PM",crossover-to-recovery-group,765 Lafayette Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/crossover-to-recovery-group
"Thursday, 7:30 PM",welcome-to-life-group,109 55 Guy R Brewer Boulevard,Queens,Queens,https://www.narcotics.com/na-meeting/welcome-to-life-group
"Thursday, 7:30 PM",kick-it-and-stay-clean-group,600 New Hyde Park Road,New Hyde Park,Queens,https://www.narcotics.com/na-meeting/kick-it-and-stay-clean-group
"Thursday, 7:30 PM",recovery-on-the-rock-group,150 Beach 110th Street,Queens,Queens,https://www.narcotics.com/na-meeting/recovery-on-the-rock-group
"Thursday, 7:30 PM",clean-in-queens-group,Online103 10 101st Avenue,Queens,Queens,https://www.narcotics.com/na-meeting/clean-in-queens-group
"Thursday, 7:30 PM",steps-to-freedom-group-brooklyn,1387 East 37th Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/steps-to-freedom-group-brooklyn
"Thursday, 7:30 PM",spirit-alive-workshop-group,1020 Van Siclen Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/spirit-alive-workshop-group
"Thursday, 7:30 PM",how-are-we-living-group,3751 White Plains Road,Bronx,Queens,https://www.narcotics.com/na-meeting/how-are-we-living-group
"Thursday, 7:30 PM",7th-heaven-bridge-back-to-life-group,410 6th Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/7th-heaven-bridge-back-to-life-group
"Thursday, 7:30 PM",why-it-works-group,2380 East Tremont Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/why-it-works-group
"Thursday, 7:30 PM",power-within-group,Online440 Hoboken Avenue,Jersey City,Queens,https://www.narcotics.com/na-meeting/power-within-group
"Thursday, 7:30 PM",miracles-on-20th-avenue-group,2001 Bay Ridge Parkway,Brooklyn,Queens,https://www.narcotics.com/na-meeting/miracles-on-20th-avenue-group
"Thursday, 7:30 PM",survivors-group,79 05 31st Avenue,Queens,Queens,https://www.narcotics.com/na-meeting/survivors-group
"Thursday, 7:30 PM",back-together-again-group,400 Lincoln Road,Brooklyn,Queens,https://www.narcotics.com/na-meeting/back-together-again-group
"Thursday, 7:30 PM",saving-a-life-group,161 South 3rd Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/saving-a-life-group
"Thursday, 7:45 PM",practicing-principles-group,283 West Broadway,Manhattan,Queens,https://www.narcotics.com/na-meeting/practicing-principles-group
"Thursday, 8:00 PM",courage-to-change-group-west-new-york,320 64th Street,West New York,Queens,https://www.narcotics.com/na-meeting/courage-to-change-group-west-new-york
"Thursday, 8:00 PM",straight-edge-group,514 Abbott Avenue,Ridgefield,Queens,https://www.narcotics.com/na-meeting/straight-edge-group
"Thursday, 8:00 PM",merrick-sunrise-group,2101 William Place,Merrick,Queens,https://www.narcotics.com/na-meeting/merrick-sunrise-group
"Thursday, 8:00 PM",growing-together-group,Online505 Willis Avenue,Williston Park,Queens,https://www.narcotics.com/na-meeting/growing-together-group
"Thursday, 8:00 PM",roslyn-mens-group,Online1579 Northern Boulevard,Roslyn,Queens,https://www.narcotics.com/na-meeting/roslyn-mens-group
"Thursday, 8:00 PM",new-connection-group,95 Stewart Avenue,Hicksville,Queens,https://www.narcotics.com/na-meeting/new-connection-group
"Thursday, 8:00 PM",gates-to-recovery-group-brooklyn,520 Gates Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/gates-to-recovery-group-brooklyn
"Thursday, 8:00 PM",conscious-contact-meditation-group,1933 Bath Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/conscious-contact-meditation-group
"Thursday, 8:00 PM",recovery-island-group,113 City Island Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/recovery-island-group
"Thursday, 8:00 PM",recovery-on-nostrand-group,3495 Nostrand Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/recovery-on-nostrand-group
"Thursday, 8:00 PM",recovery-in-the-garden-group,360 Schermerhorn Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/recovery-in-the-garden-group
"Thursday, 8:15 PM",id-rather-be-here-group,18 Bleeker Street,New York,Queens,https://www.narcotics.com/na-meeting/id-rather-be-here-group
"Thursday, 11:00 PM",no-more-excuses-group-manhattan,49 55 Edgecombe Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/no-more-excuses-group-manhattan
"Saturday, 7:00 AM",7am-in-the-bronx-group,Online1640 Macombs Road,Bronx,Queens,https://www.narcotics.com/na-meeting/7am-in-the-bronx-group
"Saturday, 7:30 AM",7-am-wake-up-group,2960 Frederick Douglass Boulevard,Manhattan,Queens,https://www.narcotics.com/na-meeting/7-am-wake-up-group
"Saturday, 9:00 AM",we-are-not-unique-group,1 Highland Avenue,Jersey City,Queens,https://www.narcotics.com/na-meeting/we-are-not-unique-group
"Saturday, 9:00 AM",nine-am-wake-up-group,18 Bleeker Street,New York,Queens,https://www.narcotics.com/na-meeting/nine-am-wake-up-group
"Saturday, 9:30 AM",let-there-be-life-group,49 55 Edgecombe Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/let-there-be-life-group
"Saturday, 10:00 AM",good-news-is-group,110 54 Farmers Boulevard,Queens,Queens,https://www.narcotics.com/na-meeting/good-news-is-group
"Saturday, 10:00 AM",midday-miracles-group,424 East 19th Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/midday-miracles-group
"Saturday, 10:00 AM",strictly-steps-group,424 East 19th Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/strictly-steps-group
"Saturday, 11:00 AM",hope-for-the-hood-group,11-23 Saint Casimir Avenue,Yonkers,Queens,https://www.narcotics.com/na-meeting/hope-for-the-hood-group
"Saturday, 12:00 PM",the-beginning-group,230 South 7th Avenue,Mount Vernon,Queens,https://www.narcotics.com/na-meeting/the-beginning-group
"Saturday, 12:00 PM",recovery-in-the-afternoon-group-brooklyn,360 Schermerhorn Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/recovery-in-the-afternoon-group-brooklyn
"Saturday, 1:00 PM",daystar-group,95 Stewart Avenue,Hicksville,Queens,https://www.narcotics.com/na-meeting/daystar-group
"Saturday, 1:00 PM",meeting-makers-make-it-group,545 East 142nd Street,Bronx,Queens,https://www.narcotics.com/na-meeting/meeting-makers-make-it-group
"Saturday, 1:00 PM",living-free-group,334 East 14th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/living-free-group
"Saturday, 1:00 PM",midtown-matinee-group,209 Madison Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/midtown-matinee-group
"Saturday, 1:10 PM",day-by-day-group-woodside,31-31 61st Street,Woodside,Queens,https://www.narcotics.com/na-meeting/day-by-day-group-woodside
"Saturday, 2:00 PM",thank-god-its-friday-group,83 Wayne Street,Jersey City,Queens,https://www.narcotics.com/na-meeting/thank-god-its-friday-group
"Saturday, 2:00 PM",hope-at-two-group,2424 Linden Boulevard,Brooklyn,Queens,https://www.narcotics.com/na-meeting/hope-at-two-group
"Saturday, 2:00 PM",people-over-personalities-group,368 East148th Street,Bronx,Queens,https://www.narcotics.com/na-meeting/people-over-personalities-group
"Saturday, 3:00 PM",spiritual-awakening-group-brooklyn,3244 Avenue U,Brooklyn,Queens,https://www.narcotics.com/na-meeting/spiritual-awakening-group-brooklyn
"Saturday, 3:00 PM",manhattan-3-oclock-group,139 West 31st Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/manhattan-3-oclock-group
"Saturday, 5:15 PM",no-matter-what-group-manhattan,743 East 9th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/no-matter-what-group-manhattan
"Saturday, 6:00 PM",another-look-group,Online12-16 West 108th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/another-look-group
"Saturday, 6:00 PM",men-of-integrity-group,360 Schermerhorn Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/men-of-integrity-group
"Saturday, 6:00 PM",women-growing-in-recovery,124 Henry Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/women-growing-in-recovery
"Saturday, 6:00 PM",no-pain-no-gain-group,1285 Fulton Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/no-pain-no-gain-group
"Saturday, 6:00 PM",god-and-love-group,Online448 East 149th Street,Bronx,Queens,https://www.narcotics.com/na-meeting/god-and-love-group
"Saturday, 6:00 PM",miracle-on-friday-group,519 Rockaway Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/miracle-on-friday-group
"Saturday, 6:00 PM",yes-we-can-recover-group,107 20 Northern Boulevard,Queens,Queens,https://www.narcotics.com/na-meeting/yes-we-can-recover-group
"Saturday, 6:00 PM",build-or-destroy-group,2122 7th Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/build-or-destroy-group
"Saturday, 6:00 PM",friday-focus-group,12 West 12th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/friday-focus-group
"Saturday, 6:30 PM",soul-survivors-group,901 Pelhamdale Avenue,Pelham Manor,Queens,https://www.narcotics.com/na-meeting/soul-survivors-group
"Saturday, 6:30 PM",belly-of-the-beast-group,Online2205 1st Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/belly-of-the-beast-group
"Saturday, 6:30 PM",its-about-change-group,16 Clarkson Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/its-about-change-group
"Saturday, 6:30 PM",brooklyn-heights-group,254 Hicks Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/brooklyn-heights-group
"Saturday, 6:30 PM",steps-to-recovery-group-brooklyn,620 Hart Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/steps-to-recovery-group-brooklyn
"Saturday, 6:30 PM",remember-the-pain-group-brooklyn,534 Livonia Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/remember-the-pain-group-brooklyn
"Saturday, 6:30 PM",2nd-chance-group,2604 3rd Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/2nd-chance-group
"Saturday, 6:30 PM",recovery-and-beyond-group,Online492 Bramhall Avenue,Jersey City,Queens,https://www.narcotics.com/na-meeting/recovery-and-beyond-group
"Saturday, 6:30 PM",a-greater-consciousness-group,223 East 117th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/a-greater-consciousness-group
"Saturday, 6:30 PM",the-journey-continues-group,280 Ralph Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/the-journey-continues-group
"Saturday, 6:45 PM",keep-it-simple-group-queens,185 15 Baisley Boulevard,Queens,Queens,https://www.narcotics.com/na-meeting/keep-it-simple-group-queens
"Saturday, 6:45 PM",recuperacion-for-today-group,206 East 11th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/recuperacion-for-today-group
"Saturday, 7:00 PM",meeting-with-no-name-group,157 11 111th Avenue,Queens,Queens,https://www.narcotics.com/na-meeting/meeting-with-no-name-group
"Saturday, 7:00 PM",uptown-friday-night-group,608 Isham Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/uptown-friday-night-group
"Saturday, 7:00 PM",remember-the-pain-group-manhattan,2960 Frederick Douglass Boulevard,Manhattan,Queens,https://www.narcotics.com/na-meeting/remember-the-pain-group-manhattan
"Saturday, 7:00 PM",home-away-from-home-group,228 East 3rd Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/home-away-from-home-group
"Saturday, 7:00 PM",journey-begins-group,195 Maujer Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/journey-begins-group
"Saturday, 7:00 PM",wisdom-to-know-group,1372 174th Street,Bronx,Queens,https://www.narcotics.com/na-meeting/wisdom-to-know-group
"Saturday, 7:00 PM",courage-to-change-group-yonkers,Online854 Midland Avenue,Yonkers,Queens,https://www.narcotics.com/na-meeting/courage-to-change-group-yonkers
"Saturday, 7:00 PM",freedom-on-east-57th-street-group,1304 East 57th Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/freedom-on-east-57th-street-group
"Saturday, 7:00 PM",flatbush-recovery-group,157 Saint Pauls Place,Brooklyn,Queens,https://www.narcotics.com/na-meeting/flatbush-recovery-group
"Saturday, 7:00 PM",freedom-group-manhattan,630 East 6th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/freedom-group-manhattan
"Saturday, 7:00 PM",courage-to-face-everything-and-recover-group,49 Fulton Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/courage-to-face-everything-and-recover-group
"Saturday, 7:30 PM",coffee-group,196 West Centennial Avenue,Roosevelt,Queens,https://www.narcotics.com/na-meeting/coffee-group
"Saturday, 7:30 PM",recovery-under-the-stars-group,109th Street,Queens,Queens,https://www.narcotics.com/na-meeting/recovery-under-the-stars-group
"Saturday, 7:30 PM",square-roots-to-recovery-group,2 Park Avenue,Yonkers,Queens,https://www.narcotics.com/na-meeting/square-roots-to-recovery-group
"Saturday, 7:30 PM",conscious-contact-group,30 44 Crescent Street,Queens,Queens,https://www.narcotics.com/na-meeting/conscious-contact-group
"Saturday, 7:30 PM",recovery-at-the-rio-group,530 West 178th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/recovery-at-the-rio-group
